43.29835;-2.00874
43.28577;-2.35533
43.28449;-2.3443
43.28449;-2.3443
43.29627;-1.99529
43.29627;-1.99529
43.29627;-1.99529
43.29835;-2.00874
43.29835;-2.00874
43.21296;-2.412905
43.27025;-2.26745
43.21296;-2.412905
43.21296;-2.412905
43.28449;-2.3443
43.28449;-2.3443
43.27025;-2.26745
43.29835;-2.00874
43.29835;-2.00874
43.33727;-1.76458
43.33727;-1.76458
43.33727;-1.76458
43.27025;-2.26745
43.33727;-1.76458
43.33727;-1.76458
43.27025;-2.26745
43.29835;-2.00874
43.29835;-2.00874
43.20109;-2.43002
43.19017;-2.447997
43.20109;-2.43002
43.27071;-2.36964
43.19017;-2.447997
43.29835;-2.00874
43.09963;-2.10852
43.09963;-2.10852
43.29627;-1.99529
43.29627;-1.99529
42.95731;-2.237762
42.93969;-2.226421
42.95731;-2.237762
42.93969;-2.226421
43.26376;-2.3773
43.29852;-2.0086
43.28588;-2.355285
43.29835;-2.00874
43.29852;-2.0086
43.25169;-2.39082
43.24333;-2.39783
43.29835;-2.00874
42.93969;-2.226421
42.93969;-2.226421
42.93969;-2.226421
43.3162;-1.898009
43.30881;-1.91776
43.32128;-1.92267
43.29627;-1.99529
43.29627;-1.99529
43.29627;-1.99529
42.95595;-2.23403
43.25169;-2.39082
43.29627;-1.99529
43.29627;-1.99529
43.29852;-2.0086
43.28588;-2.355285
43.28455;-2.33227
43.29627;-1.99529
43.30835;-1.92857
43.30881;-1.91776
43.30881;-1.91776
43.30835;-1.92857
43.30881;-1.91776
43.28297;-2.2153
43.28297;-2.2153
43.3162;-1.898009
43.3162;-1.898009
43.19776;-2.041079
43.28297;-2.2153
43.29627;-1.99529
43.29852;-2.0086
43.2922;-2.0169
43.29627;-1.99529
43.29852;-2.0086
43.2922;-2.0169
43.2922;-2.0169
43.28297;-2.2153
43.08675;-2.13437
43.25931;-2.28653
43.22748;-2.4029
43.29627;-1.99529
43.28303;-2.21507
43.28303;-2.21507
43.28297;-2.2153
43.29835;-2.00874
43.31643;-1.96032
43.27339;-2.256027
43.27339;-2.256027
43.31595;-1.94908
43.31109;-1.93938
43.28118;-2.191887
43.32128;-1.92267
43.28312;-2.3204
43.18735;-2.459319
43.28312;-2.3204
43.28312;-2.3204
43.25184;-2.39051
43.28449;-2.3443
43.18735;-2.459319
43.29825;-1.97683
43.11992;-2.089964
43.28137;-2.20357
43.29627;-1.99529
43.30881;-1.91776
43.30881;-1.91776
43.28118;-2.191887
43.18735;-2.459319
43.27773;-2.24759
42.95595;-2.23403
42.95731;-2.237762
43.28449;-2.3443
43.31595;-1.94908
43.29627;-1.99529
43.28662;-2.02457
43.30881;-1.91776
43.04856;-2.23217
43.27773;-2.24759
43.28135;-2.11134
43.28145;-2.11138
43.2811;-2.01876
43.24555;-2.02276
43.24555;-2.02276
43.24555;-2.02276
43.29021;-2.01925
43.13042;-2.072584
43.2811;-2.01876
43.24555;-2.02276
43.2811;-2.01876
43.2811;-2.01876
43.28662;-2.02457
43.33529;-1.773933
43.31541;-1.86419
43.33529;-1.773933
43.33529;-1.773933
43.2847;-2.33205
43.33963;-1.753419
43.33514;-1.77408
43.33514;-1.77408
43.31914;-1.83151
43.31914;-1.83151
43.33963;-1.753419
43.2847;-2.33205
43.28455;-2.33227
43.28176;-2.17911
43.26376;-2.3773
43.28176;-2.17911
43.26376;-2.3773
43.27744;-2.31104
43.29627;-1.99529
43.29627;-1.99529
43.29627;-1.99529
43.28809;-2.03578
43.27339;-2.256027
43.27927;-2.15706
43.26376;-2.3773
43.25952;-2.01939
43.28577;-2.35533
43.28145;-2.11138
43.28145;-2.11138
43.131;-2.072345
43.3455;-1.79945
43.31114;-1.96993
43.11148;-2.092851
43.31114;-1.96993
43.29639;-1.99537
43.11148;-2.092851
43.31114;-1.96993
43.31114;-1.96993
43.13042;-2.072584
43.24555;-2.02276
43.24555;-2.02276
43.24555;-2.02276
43.13042;-2.072584
43.02728;-2.22077
43.28455;-2.33227
43.28455;-2.33227
43.26989;-2.30492
43.26989;-2.30492
43.28447;-2.100434
43.0249;-2.2313
43.0249;-2.2313
43.28577;-2.35533
43.27048;-2.36969
43.33727;-1.76458
43.03551;-2.217886
43.03551;-2.217886
43.03551;-2.217886
43.28434;-2.34463
43.02731;-2.220601
43.02731;-2.220601
43.02731;-2.220601
43.31564;-1.94916
43.02728;-2.22077
43.31114;-1.96993
43.31114;-1.96993
42.97567;-2.23374
42.96735;-2.237133
43.28662;-2.02457
43.19026;-2.448013
43.32128;-1.92267
43.32128;-1.92267
43.25741;-2.38517
43.29835;-2.00874
42.96708;-2.236583
43.32128;-1.92267
43.32128;-1.92267
43.32128;-1.92267
43.21926;-2.02494
43.27798;-2.009798
43.29627;-1.99529
43.3048;-1.89467
43.3048;-1.89467
43.3048;-1.89467
42.9757;-2.233582
43.32128;-1.92267
43.187;-2.47727
43.187;-2.47727
42.97567;-2.23374
43.30872;-1.91785
43.30872;-1.91785
43.21893;-2.40476
43.30751;-1.88421
43.30751;-1.88421
43.09147;-2.123992
43.09147;-2.123992
43.308;-1.90561
43.32128;-1.92267
42.95595;-2.23403
43.31114;-1.96993
43.06419;-2.16688
43.30321;-2.20691
43.33959;-1.75347
43.24555;-2.02276
43.24555;-2.02276
43.24555;-2.02276
43.24555;-2.02276
43.29835;-2.00874
43.31564;-1.94916
43.2811;-2.01876
43.2811;-2.01876
43.3162;-1.898009
43.33155;-1.84299
43.31105;-1.93971
43.28055;-2.01848
43.14782;-2.07093
43.14782;-2.07093
43.28055;-2.01848
43.15613;-2.0669
43.28999;-2.017291
43.28809;-2.03578
43.15613;-2.0669
43.29304;-2.04414
43.30757;-1.884196
43.30835;-1.92857
43.13042;-2.072584
43.27793;-2.37373
43.27793;-2.37373
43.13042;-2.072584
43.21869;-2.02474
43.31658;-1.85257
43.31658;-1.85257
43.31658;-1.85257
43.31658;-1.85257
43.31083;-1.8737
43.31658;-1.85257
43.31564;-1.94916
43.31564;-1.94916
43.31105;-1.93971
43.21251;-2.030405
42.95731;-2.237762
43.30253;-1.96952
43.30253;-1.96952
43.30253;-1.96952
43.21251;-2.030405
43.21251;-2.030405
43.30751;-1.88421
43.32761;-1.80965
43.30751;-1.88421
43.30751;-1.88421
43.30751;-1.88421
43.30751;-1.88421
43.30751;-1.88421
43.29639;-1.99537
43.29825;-1.97683
43.29825;-1.97683
43.22348;-2.40822
43.31109;-1.93938
43.31109;-1.93938
43.31109;-1.93938
43.29891;-1.73226
43.06648;-2.28714
43.06648;-2.28714
43.06648;-2.28714
43.29891;-1.73226
43.29891;-1.73226
43.29891;-1.73226
43.2847;-2.000591
43.29627;-1.99529
43.31923;-1.831511
43.3048;-1.89467
43.31923;-1.831511
43.3048;-1.89467
43.31923;-1.831511
43.31923;-1.831511
43.3048;-1.89467
43.3048;-1.89467
43.3048;-1.89467
43.31923;-1.831511
43.3048;-1.89467
43.31923;-1.831511
43.3048;-1.89467
43.31923;-1.831511
43.3048;-1.89467
43.3048;-1.89467
43.30757;-1.884196
43.3048;-1.89467
43.30757;-1.884196
43.30757;-1.884196
43.30751;-1.88421
43.30757;-1.884196
43.30757;-1.884196
43.30757;-1.884196
43.28999;-2.017291
43.32436;-1.82079
43.32436;-1.82079
43.21869;-2.02474
43.31109;-1.93938
43.21869;-2.02474
43.28055;-2.01848
43.31547;-1.944893
43.23556;-2.02862
43.23556;-2.02862
43.23556;-2.02862
43.21869;-2.02474
43.21869;-2.02474
43.21869;-2.02474
43.33094;-1.79831
43.33094;-1.79831
43.30751;-1.88421
43.31717;-1.842223
43.31083;-1.8737
43.31923;-1.831511
43.20553;-2.036471
43.21869;-2.02474
43.139;-2.069108
43.31717;-1.842223
43.31923;-1.831511
43.31083;-1.8737
43.31717;-1.842223
43.31717;-1.842223
43.31914;-1.83151
43.31923;-1.831511
43.32779;-1.80964
43.21869;-2.02474
43.21253;-2.03006
43.21253;-2.03006
43.139;-2.069108
43.21869;-2.02474
43.19736;-2.0412
43.02728;-2.22077
43.02731;-2.220601
43.02731;-2.220601
43.32779;-1.80964
43.22701;-2.02554
43.21253;-2.03006
43.21869;-2.02474
43.21869;-2.02474
43.10132;-2.38487
43.19776;-2.041079
43.29639;-1.99537
43.21869;-2.02474
43.21869;-2.02474
43.29627;-1.99529
43.139;-2.069108
43.19776;-2.041079
43.21869;-2.02474
43.29267;-2.06658
43.3162;-1.898009
43.21869;-2.02474
43.32779;-1.80964
43.32779;-1.80964
42.95731;-2.237762
42.95731;-2.237762
43.2922;-2.0169
43.2978;-1.977038
43.27798;-2.009798
43.32779;-1.80964
43.21869;-2.02474
43.28213;-2.122863
43.25169;-2.39082
43.25169;-2.39082
43.25184;-2.39051
43.25184;-2.39051
43.28316;-2.13512
43.28316;-2.13512
43.29825;-1.97683
43.28933;-2.07762
42.98466;-2.23823
42.98466;-2.23823
43.2978;-1.977038
43.2978;-1.977038
43.31109;-1.93938
43.31109;-1.93938
43.2978;-1.977038
43.25184;-2.39051
43.29256;-2.06658
43.33514;-1.77408
43.33514;-1.77408
43.2833;-2.320741
43.2833;-2.320741
43.33514;-1.77408
43.26989;-2.30492
43.33514;-1.77408
43.33168;-1.78644
43.3308;-1.79839
43.26989;-2.30492
43.26989;-2.30492
43.30751;-1.88421
43.2594;-2.28593
43.3308;-1.79839
43.21869;-2.02474
43.33959;-1.75347
43.33959;-1.75347
43.2594;-2.28593
43.2867;-2.02466
43.2867;-2.02466
43.17283;-2.060633
43.17283;-2.060633
43.33514;-1.77408
43.3308;-1.79839
43.3308;-1.79839
43.3308;-1.79839
43.17283;-2.060633
43.10619;-2.09748
43.26413;-2.29532
43.2867;-2.02466
43.20559;-2.03635
43.20559;-2.03635
43.29852;-2.0086
43.07077;-2.160685
42.97567;-2.23374
42.97567;-2.23374
43.31109;-1.93938
43.31109;-1.93938
43.31564;-1.94916
43.31564;-1.94916
43.31564;-1.94916
43.22789;-2.02639
43.20553;-2.036471
43.20553;-2.036471
43.2811;-2.01876
43.29627;-1.99529
43.31595;-1.94908
43.31109;-1.93938
43.31109;-1.93938
43.33959;-1.75347
43.3422;-1.8191
43.3422;-1.8191
43.31658;-1.85257
43.31658;-1.85257
43.26989;-2.30492
43.26989;-2.30492
43.2847;-2.000591
42.93969;-2.226421
42.93969;-2.226421
