43.3422;-1.8191
43.27829;-2.17011
43.27829;-2.17011
43.27339;-2.256027
43.2922;-2.0169
43.2922;-2.0169
43.24349;-2.39779
43.24349;-2.39779
43.00771;-2.236686
43.00771;-2.236686
43.28797;-2.03542
43.3422;-1.8191
43.30895;-1.91667
43.31088;-1.96974
43.28434;-2.34463
43.28434;-2.34463
43.28434;-2.34463
43.30757;-1.884196
43.30757;-1.884196
43.29825;-1.97683
43.2922;-2.0169
43.33976;-1.755993
43.28434;-2.34463
43.22748;-2.4029
43.22748;-2.4029
43.30757;-1.884196
43.30757;-1.884196
43.308;-1.90561
43.28434;-2.34463
43.308;-1.90561
43.28434;-2.34463
43.20097;-2.430067
43.25757;-2.38525
43.25184;-2.39051
43.00771;-2.236686
43.00771;-2.236686
43.28588;-2.355285
43.29825;-1.97683
43.308;-1.90561
43.29825;-1.97683
43.308;-1.90561
43.27048;-2.36969
43.28297;-2.2153
43.27025;-2.26745
43.27811;-2.36314
43.27811;-2.36314
43.29825;-1.97683
43.308;-1.90561
43.28588;-2.355285
43.28297;-2.2153
43.28297;-2.2153
43.29825;-1.97683
43.28297;-2.2153
43.28297;-2.2153
43.25184;-2.39051
43.29825;-1.97683
43.28577;-2.35533
43.27006;-2.37164
43.28297;-2.2153
43.25184;-2.39051
42.95694;-2.23743
43.29825;-1.97683
43.28297;-2.2153
43.25184;-2.39051
43.31595;-1.94908
43.02731;-2.220601
43.29639;-1.99537
43.30491;-1.89449
43.30491;-1.89449
43.28297;-2.2153
43.28297;-2.2153
43.28137;-2.20357
43.22748;-2.4029
43.22748;-2.4029
43.23597;-2.40268
43.29825;-1.97683
43.2847;-2.33205
43.25184;-2.39051
43.28137;-2.20357
43.28797;-2.03542
43.3422;-1.8191
43.30895;-1.91667
43.2922;-2.0169
43.28809;-2.03578
43.27773;-2.24759
43.18735;-2.459319
43.29825;-1.97683
43.2867;-2.02466
43.27045;-2.26732
43.25931;-2.28653
43.25931;-2.28653
43.25757;-2.38525
43.25757;-2.38525
43.25757;-2.38525
43.31109;-1.93938
43.29825;-1.97683
43.27773;-2.24759
43.25931;-2.28653
43.22744;-2.40304
43.29825;-1.97683
43.29825;-1.97683
43.28809;-2.03578
43.29835;-2.00874
43.29835;-2.00874
43.29835;-2.00874
43.28809;-2.03578
43.29852;-2.0086
43.28809;-2.03578
43.29291;-2.016993
43.29825;-1.97683
43.28297;-2.2153
43.28297;-2.2153
43.28297;-2.2153
43.27346;-2.25627
43.26376;-2.3773
43.30757;-1.884196
43.308;-1.90561
43.28118;-2.191887
43.30757;-1.884196
43.308;-1.90561
43.308;-1.90561
43.29825;-1.97683
43.28118;-2.191887
43.25952;-2.01939
43.25952;-2.01939
43.28118;-2.191887
43.29825;-1.97683
43.31923;-1.831511
43.30881;-1.91776
43.31109;-1.93938
43.31109;-1.93938
43.29825;-1.97683
43.28118;-2.191887
42.98433;-2.238316
43.28137;-2.20357
43.27045;-2.26732
43.27773;-2.24759
43.28137;-2.20357
43.29291;-2.016993
43.28809;-2.03578
43.2636;-2.27567
43.28664;-2.0888
43.28664;-2.0888
43.28653;-2.08884
43.29304;-2.04414
43.28118;-2.191887
43.28797;-2.03542
43.28797;-2.03542
43.29304;-2.04414
43.29825;-1.97683
43.28118;-2.191887
43.28509;-2.22645
43.28797;-2.03542
43.29825;-1.97683
43.28118;-2.191887
43.28118;-2.191887
43.27773;-2.24759
43.28588;-2.355285
43.28509;-2.22645
43.27773;-2.24759
43.27045;-2.26732
43.27045;-2.26732
43.25931;-2.28653
43.29825;-1.97683
43.28118;-2.191887
43.26371;-2.275519
43.27346;-2.25627
43.2594;-2.28593
43.30895;-1.91667
43.29825;-1.97683
43.28118;-2.191887
43.26371;-2.275519
43.27346;-2.25627
43.2594;-2.28593
43.29825;-1.97683
43.29825;-1.97683
43.28118;-2.191887
43.26371;-2.275519
43.2847;-2.33205
43.28194;-2.23743
43.27346;-2.25627
43.26412;-2.29552
43.26371;-2.275519
43.30895;-1.91667
43.28194;-2.23743
43.27346;-2.25627
43.26412;-2.29552
43.26371;-2.275519
43.2594;-2.28593
43.27025;-2.26745
43.31083;-1.8737
43.31109;-1.93938
43.31083;-1.8737
43.29835;-2.00874
43.29835;-2.00874
43.29825;-1.97683
43.26371;-2.275519
43.27025;-2.26745
43.26371;-2.275519
43.26983;-2.30507
43.26983;-2.30507
43.27025;-2.26745
43.26371;-2.275519
43.26983;-2.30507
43.19026;-2.448013
43.19026;-2.448013
43.05069;-2.18009
43.29825;-1.97683
43.27025;-2.26745
43.28194;-2.23743
43.26371;-2.275519
43.26412;-2.29552
43.23592;-2.40257
43.23592;-2.40257
43.19026;-2.448013
43.19026;-2.448013
43.27025;-2.26745
43.28194;-2.23743
43.26371;-2.275519
43.26412;-2.29552
43.23592;-2.40257
43.27025;-2.26745
43.27025;-2.26745
43.28194;-2.23743
43.26371;-2.275519
43.26412;-2.29552
43.26412;-2.29552
43.23592;-2.40257
43.05069;-2.18009
43.05069;-2.18009
43.02731;-2.220601
43.29825;-1.97683
43.29825;-1.97683
43.25184;-2.39051
43.28194;-2.23743
43.27927;-2.15706
43.25184;-2.39051
43.28194;-2.23743
43.28194;-2.23743
43.27927;-2.15706
43.26371;-2.275519
43.26983;-2.30507
43.19441;-2.43787
43.29825;-1.97683
43.29825;-1.97683
43.33727;-1.76458
43.33727;-1.76458
43.33727;-1.76458
43.27339;-2.256027
43.27339;-2.256027
43.33727;-1.76458
43.26371;-2.275519
43.21296;-2.412905
43.21296;-2.412905
43.22744;-2.40304
43.31143;-1.873377
43.27339;-2.256027
43.27339;-2.256027
43.33727;-1.76458
43.26371;-2.275519
43.21296;-2.412905
43.28137;-2.20357
43.29825;-1.97683
43.27835;-2.170104
43.27339;-2.256027
43.22744;-2.40304
43.2594;-2.28593
43.22744;-2.40304
43.26983;-2.30507
43.22744;-2.40304
43.26983;-2.30507
43.22744;-2.40304
43.29825;-1.97683
43.29639;-1.99537
43.29825;-1.97683
43.29639;-1.99537
43.29825;-1.97683
43.31143;-1.873377
43.31143;-1.873377
43.31143;-1.873377
43.29835;-2.00874
43.29835;-2.00874
43.29835;-2.00874
43.30872;-1.91785
43.29825;-1.97683
43.30872;-1.91785
43.308;-1.9052
43.29825;-1.97683
43.308;-1.9052
43.29825;-1.97683
43.29825;-1.97683
43.29825;-1.97683
43.29825;-1.97683
43.26983;-2.30507
43.24349;-2.39779
43.26371;-2.275519
43.2594;-2.28593
43.26983;-2.30507
43.26983;-2.30507
43.24349;-2.39779
43.2847;-2.33205
43.29825;-1.97683
43.29825;-1.97683
43.2847;-2.33205
43.26983;-2.30507
43.27835;-2.170104
43.27835;-2.170104
43.27339;-2.256027
43.27339;-2.256027
43.27346;-2.25627
43.2594;-2.28593
43.26989;-2.30492
43.26376;-2.3773
43.31541;-1.86419
43.31541;-1.86419
43.31541;-1.86419
43.28809;-2.03578
43.28588;-2.355285
43.2847;-2.33205
43.28118;-2.191887
43.27025;-2.26745
43.27835;-2.170104
43.27835;-2.170104
43.27835;-2.170104
43.2594;-2.28593
43.2594;-2.28593
43.26983;-2.30507
43.26983;-2.30507
43.30836;-1.928468
43.28809;-2.03578
43.31105;-1.93971
43.29825;-1.97683
43.27025;-2.26745
43.2594;-2.28593
43.27744;-2.31104
43.28588;-2.355285
43.33959;-1.75347
43.27744;-2.31104
43.28588;-2.355285
43.2594;-2.28593
43.27025;-2.26745
43.2594;-2.28593
43.27744;-2.31104
43.28588;-2.355285
43.33959;-1.75347
43.28797;-2.03542
43.3422;-1.8191
43.30895;-1.91667
43.28809;-2.03578
43.28809;-2.03578
43.29825;-1.97683
43.28118;-2.191887
43.26983;-2.30507
43.28588;-2.355285
43.2847;-2.33205
43.33959;-1.75347
43.33959;-1.75347
43.26413;-2.29532
43.26413;-2.29532
43.2636;-2.27567
